spay_neuter,zip_code,year,month,day,day_of_week,bronx,brooklyn,manhattan,queens,staten_island,pit_bull,other,shih_tzu,chihuahua,german_shepherd,labrador_retriever,bull_dog,yorkshire_terrier,maltese,standard_poodle,husky
False,11691,2019,10,22,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11414,2019,10,26,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11368,2019,10,26,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11421,2019,10,27,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11417,2019,10,28,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,10,4,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
True,11364,2019,10,25,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11369,2019,10,28,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,10,27,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
False,11413,2019,10,28,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,10,29,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11373,2019,10,29,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11414,2019,10,26,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11356,2019,10,30,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11356,2019,10,30,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,10,30,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,10,31,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11104,2019,10,30,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11105,2019,10,20,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11433,2019,11,3,6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11692,2019,11,3,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11369,2019,11,1,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11355,2019,11,2,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11385,2019,10,27,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
False,11368,2019,10,28,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2019,11,4,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11105,2019,11,3,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11429,2019,11,4,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11436,2019,10,31,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
False,11368,2019,11,3,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11368,2019,11,5,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
False,11434,2019,10,25,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11385,2019,11,4,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11428,2019,11,2,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11411,2019,11,3,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11419,2019,11,7,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
False,11355,2019,11,9,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11413,2019,10,24,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
True,11368,2019,10,31,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11102,2019,11,8,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2019,11,8,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
False,11368,2019,11,8,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11105,2019,11,12,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11377,2019,11,9,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
False,11101,2019,11,9,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11378,2019,11,11,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,11,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
False,11377,2019,11,16,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11369,2019,11,16,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11373,2019,11,16,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,11,16,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11369,2019,11,17,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11373,2019,11,17,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,11,19,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11368,2019,11,19,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
False,11368,2019,11,19,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
True,11368,2019,11,19,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
False,11368,2019,11,19,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,11,20,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11377,2019,11,17,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11377,2019,11,21,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,11,22,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11375,2019,11,21,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11421,2019,11,22,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11419,2019,11,24,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
True,11385,2019,11,23,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11366,2019,11,25,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11368,2019,11,23,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
False,11356,2019,11,24,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11001,2019,11,23,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11362,2019,11,26,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11363,2019,11,26,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,11,28,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,11,27,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11377,2019,11,26,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
True,11377,2019,11,26,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
True,11377,2019,11,26,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11358,2019,10,29,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11361,2019,11,11,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11426,2019,11,30,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11426,2019,11,28,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11373,2019,11,28,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
False,11368,2019,11,27,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11103,2019,11,29,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11379,2019,11,30,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11435,2019,11,29,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
True,11429,2019,11,29,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11378,2019,11,29,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
True,11358,2019,11,30,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11374,2019,12,2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11385,2019,12,3,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
False,11368,2019,12,2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11375,2019,12,3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11421,2019,11,20,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11358,2019,12,2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11691,2019,11,23,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,4,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11105,2019,12,4,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11385,2019,12,8,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11357,2019,12,6,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11102,2019,12,6,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,8,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11385,2019,12,7,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11368,2019,12,7,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,11,26,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11422,2019,12,9,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11369,2019,12,11,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
False,11691,2019,11,6,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,11,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11354,2019,12,11,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11418,2019,12,12,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11385,2019,12,8,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11372,2019,12,12,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11102,2019,12,14,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,14,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,14,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,15,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,15,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11378,2019,12,15,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11413,2019,12,15,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11370,2019,12,15,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11379,2019,12,14,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11363,2019,12,14,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,16,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11102,2019,12,15,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11372,2019,12,16,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11375,2019,12,15,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
False,11385,2019,12,17,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11435,2019,12,16,0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
False,11354,2019,12,17,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,19,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,11368,2019,12,17,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11368,2019,12,21,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11366,2019,12,21,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11354,2019,12,21,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11385,2019,12,21,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11364,2019,12,21,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,19,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11379,2019,12,22,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11372,2019,12,24,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11692,2019,12,24,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
False,11368,2019,12,24,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11694,2019,12,25,2,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
False,11368,2019,12,24,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11385,2019,12,27,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
True,11358,2019,12,28,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2019,12,28,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11385,2019,12,28,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11102,2019,12,29,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
False,11368,2019,12,27,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11358,2019,12,27,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
False,11368,2019,12,30,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
False,11418,2019,12,30,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11378,2019,12,30,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,1,1,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11370,2019,12,29,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
True,11435,2019,12,31,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
False,11368,2020,1,3,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,1,4,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11378,2020,1,4,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11105,2020,1,5,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,1,4,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2019,12,31,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11427,2020,1,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11101,2020,1,6,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11102,2020,1,6,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,1,6,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11378,2020,1,8,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11102,2020,1,7,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11366,2020,1,7,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11362,2020,1,7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
True,11385,2020,1,8,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11385,2020,1,8,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,1,8,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11379,2020,1,8,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11106,2020,1,9,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11372,2020,1,10,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
False,11421,2020,1,11,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11365,2020,1,10,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
True,11420,2020,1,11,5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
False,11354,2019,12,30,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11361,2020,1,14,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11104,2019,12,27,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11378,2019,12,28,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,1,14,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
False,11368,2020,1,14,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11365,2019,9,29,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11416,2020,1,16,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,1,16,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11370,2020,1,16,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11419,2020,1,17,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11103,2020,1,18,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11372,2020,1,19,6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11378,2020,1,19,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11370,2020,1,18,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,11105,2020,1,22,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11385,2019,12,1,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11368,2020,1,10,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11357,2020,1,18,5,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
True,11385,2020,1,23,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,1,22,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11106,2020,1,24,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
False,11411,2020,1,26,6,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
True,11102,2020,1,26,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11421,2020,1,21,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11373,2020,1,25,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11415,2019,11,24,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
True,11368,2020,1,27,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11423,2020,1,30,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
True,11418,2020,2,1,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
False,11368,2020,2,2,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11373,2020,2,2,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11361,2020,2,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
True,11368,2020,2,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
False,11104,2020,2,2,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,2,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11435,2020,2,3,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11368,2020,2,1,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
True,11356,2020,2,5,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
False,11413,2020,2,6,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11413,2020,2,7,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11364,2020,2,3,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11375,2020,2,8,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,2,7,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11411,2020,2,8,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11373,2020,2,8,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
False,11368,2020,2,9,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11427,2019,12,8,6,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
False,11691,2020,2,2,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11377,2020,2,10,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
False,11354,2020,2,8,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11416,2020,2,8,5,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
False,11106,2020,2,11,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,2,10,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11412,2020,2,11,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11377,2020,2,13,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11102,2020,2,13,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11412,2020,2,14,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
False,11105,2020,2,11,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11419,2020,2,14,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11373,2020,2,14,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11691,2020,2,15,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11102,2020,2,15,5,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
False,11428,2020,2,16,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,2,16,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,2,17,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,2,15,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
False,11103,2020,2,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
True,11375,2020,2,17,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
True,11357,2020,2,17,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11692,2020,2,15,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
False,11368,2020,1,19,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11413,2020,2,11,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11104,2020,2,19,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
True,11377,2020,2,21,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,2,21,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11693,2020,2,19,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11101,2020,2,21,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,11105,2020,2,21,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11368,2020,2,21,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
True,11385,2020,2,22,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11368,2020,2,22,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11368,2020,2,23,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
True,11377,2020,2,22,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
False,11368,2020,2,24,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11101,2020,2,24,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11434,2019,9,9,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11104,2020,2,26,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11420,2020,2,26,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11692,2020,2,25,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11692,2020,2,25,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,2,8,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,2,12,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11356,2020,2,24,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11427,2020,2,21,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11102,2020,2,19,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11694,2020,2,29,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11103,2020,2,28,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
False,11421,2020,3,1,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11103,2020,2,29,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11101,2020,3,2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11368,2020,3,2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11422,2020,2,13,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11373,2020,3,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
True,11368,2020,2,26,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
True,11106,2020,3,4,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
False,11368,2020,3,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11368,2020,3,4,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11103,2020,3,4,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11104,2020,3,5,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11373,2020,3,8,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11428,2020,3,7,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,3,6,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11372,2020,3,7,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11102,2020,3,7,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11102,2020,3,7,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,2,28,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
False,11433,2020,3,10,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,3,11,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
